e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,ppgs,-7.924071795127084e-4,0.0057164097909715526,-0.1386197296009515,0.8897516364627378
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,bmi,0.2884163551849188,0.005761509581953959,50.05916437044357,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,-0.0027086436343146192,0.005685850964213971,-0.47638315730793523,0.6338051030795822
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.28840365014801483,0.005761520947067662,50.05686047098353,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,ppgs,0.001824934425292875,0.005699055446387861,0.3202169977920715,0.7488061986940189
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,bmi,0.2884018735128779,0.005761625106658983,50.05564717835566,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,-0.0014070562117590463,0.00568260487555205,-0.24760760999107026,0.8044398153526384
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.2884119676913192,0.005761501716053094,50.05847119471055,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1,ppgs,-0.002434294018806725,0.005717088106498291,-0.42579263664658246,0.6702621853217008
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1,bmi,0.28839545706119374,0.005761655364863722,50.05427065629689,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,ppgs,-0.004378350671287889,0.0056908314219192456,-0.7693692444348106,0.4416805511787646
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,bmi,0.28840425943113285,0.005761453566732933,50.05755163877407,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,ppgs,-3.532000637096477e-5,0.005775787886678896,-0.006115184121014169,0.9951208624419602
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,bmi,0.2884149772413042,0.0057617904205999985,50.05648525675989,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_SMO,ppgs,0.0037048614311464938,0.005670786855003592,0.653324049356136,0.5135526898976983
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_SMO,bmi,0.28845922233220095,0.00576185902249645,50.06356823482636,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,ppgs,-0.00087616811872678565,0.005733372028653099,-0.15281898930473167,0.8785421099374887
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,bmi,0.2884139509112775,0.005761497273332019,50.05885401460589,0
