e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,bmi,0.28844056911297045,0.005761731576949978,50.061438173705916,0
bmi,alt_log_adj,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,ppgs,0.005398603246833673,0.00600111913496153,0.8995994122800032,0.3683411112748739
bmi,alt_log_adj,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,bmi,0.2884162254532105,0.0057614160123219465,50.05995485074752,0
bmi,alt_log_adj,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,ppgs,0.0011795622329930028,0.00588743068277206,0.2003526319969534,0.8412062397002722
bmi,alt_log_adj,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,bmi,0.2884142602623219,0.005761494175941743,50.05893461919178,0
bmi,alt_log_adj,REACTOME_ADRENOCEPTORS,ppgs,-0.01561709878027494,0.005691039409238545,-2.744155796026106,0.006070489583667456
bmi,alt_log_adj,REACTOME_ADRENOCEPTORS,bmi,0.28830748273460544,0.005760865208871889,50.04586503614146,0
bmi,alt_log_adj,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,ppgs,0.004253708707982228,0.005699783795847312,0.7462929929169155,0.45549663181746236
bmi,alt_log_adj,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,bmi,0.28841624258144366,0.0057614417855441176,50.059733885552966,0
bmi,alt_log_adj,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,ppgs,0.01205986629423024,0.006190880692171993,1.948004959856396,0.05142422538883591
bmi,alt_log_adj,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,bmi,0.2885044896637966,0.005761297106897567,50.07630821857667,0
bmi,alt_log_adj,REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,ppgs,-0.0024094680666942045,0.006067478141505683,-0.3971119484076591,0.6912878988386184
bmi,alt_log_adj,REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,bmi,0.2884143574699319,0.005761481985505996,50.05905740840431,0
bmi,alt_log_adj,REACTOME_AGGREPHAGY,ppgs,0.01978923478449786,0.00601151944957617,3.2918856789015396,9.963968964599957e-4
bmi,alt_log_adj,REACTOME_AGGREPHAGY,bmi,0.28857704047004284,0.005760608405423698,50.09488931730602,0
bmi,alt_log_adj,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,ppgs,0.036662118039220384,0.005795916514784685,6.325508303251045,2.5616439244991793e-10
bmi,alt_log_adj,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,bmi,0.2883634269510078,0.00575744204206809,50.08533735016581,0
bmi,alt_log_adj,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,ppgs,-0.005949508795811932,0.005846595169701681,-1.0176023177803675,0.3088756696624495
bmi,alt_log_adj,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,bmi,0.28848626680849254,0.0057618229149349045,50.06857570383205,0
bmi,alt_log_adj,REACTOME_ALK_MUTANTS_BIND_TKIS,ppgs,7.900842734360929e-4,0.005926461331369528,0.13331467620552495,0.893945467528307
bmi,alt_log_adj,REACTOME_ALK_MUTANTS_BIND_TKIS,bmi,0.2884074849520979,0.005761744900324665,50.05558037389795,0
