e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs:bmi,-0.005851085006933419,0.005624310231451077,-1.0403204599586666,0.29819991419409697
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1,ppgs,-0.0021947689637681306,0.005718561063850385,-0.3837974167386722,0.7011314812450857
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1,bmi,0.28852409393854694,0.005761931696092559,50.074195453272885,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1,ppgs:bmi,0.010309892289875089,0.005955830184436801,1.7310588063467458,0.08345215730878923
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,ppgs,-0.004413347954655031,0.0056910095459581,-0.7754947376233982,0.4380538428704345
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,bmi,0.2884674894217603,0.0057619652956369515,50.06407963619502,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,ppgs:bmi,0.004839075571198199,0.0057101185362909215,0.8474562376320616,0.39674802442217005
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,ppgs,-1.2252449323584818e-4,0.005776012052889003,-0.021212645007304787,0.9830761765915406
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,bmi,0.2884552958552215,0.005761757726937517,50.06376691380617,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,ppgs:bmi,0.008277171115982989,0.00583570550448508,1.4183668297897316,0.1560946875486274
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_SMO,ppgs,0.0036120386881927594,0.005671470259259788,0.6368787145265195,0.5242089912963039
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_SMO,bmi,0.2884220359546445,0.0057619587259952155,50.05624817363261,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_SMO,ppgs:bmi,-0.005976891595840122,0.005708779315345007,-1.0469649054000805,0.2951246910894234
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,ppgs,-8.686386072178156e-4,0.005733418926149702,-0.15150447200988904,0.8795788614897223
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,bmi,0.2885318488570212,0.005763495350946749,50.06195568625298,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,ppgs:bmi,0.004532388230523775,0.005776454972916712,0.7846314481414941,0.4326762427181988
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,ppgs,0.006307701287888086,0.005690195546895595,1.108521005280633,0.26764627719020984
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,bmi,0.28854054240960597,0.005761581741368659,50.08009178067539,0
